signal,overnight_return
-0.8827033342281311,-0.01288573811509587
-1.2279592152647352,0.0025964029128586093
-0.6713974802558765,-0.005002547309366119
0.014268437419703543,-0.001085568720817653
-0.10598995684472719,0.001582337161435499
-1.8102213755328402,0.0037432483356362495
-0.23431833678629463,0.009903101382921988
-0.42839941766359607,-0.0004553705655951489
-0.1966963459147354,0.0014008229835027852
0.5705375230271715,0.003227949072895781
0.4152062612812848,0.0014100811566359795
0.5812603786237133,-0.0018382352941176694
0.12478460188540207,0.007312915818991632
-0.29711994647622414,-0.007371471007170618
-0.3359039241189279,-0.0039405227349690606
-0.021726369262636935,0.008229663888407894
0.11739115265438224,0.00042253779876175824
