Price,Close,High,Low,Open,Volume,Return,SMA20,SMA50,Signal,Strategy_Return,Market_Cumulative,Strategy_Cumulative
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,
Date,,,,,,,,,,,,
2022-04-19,163.86495971679688,164.27610359926777,160.44866861751814,161.53522902332887,67723800,0.014115100493588884,168.27972030639648,163.99436645507814,1,0.014115100493588884,0.9209014859033924,0.9562437218716925
2022-04-20,163.69857788085938,165.31374357546795,162.59245039656437,165.1962674744082,67929800,-0.001015359453449105,168.20190048217773,163.90763793945314,1,-0.001015359453449105,0.9199664398739851,0.9552727907688887
2022-04-21,162.9056396484375,167.90773030576432,162.40641490220864,165.34306268686478,87227800,-0.00484389200374713,168.0164001464844,163.7429898071289,1,-0.00484389200374713,0.9155102217921638,0.9506455525362861
2022-04-22,158.37339782714844,164.32500539707067,158.08952846576778,162.9447923826861,84882400,-0.02782127022164471,167.41536331176758,163.45930908203124,1,-0.02782127022164471,0.8900395645210061,0.9241973857341693
2022-04-25,159.44041442871094,159.7242838315626,155.11375480994548,157.71757136622622,96046400,0.006737347409361494,166.83586502075195,163.2784115600586,1,0.006737347409361494,0.8960360702752609,0.930424024596684
2022-04-26,153.48878479003906,158.91178747297153,153.41047239469103,158.8236916294158,95623200,-0.03732823738571611,165.91571350097655,163.04661193847656,1,-0.03732823738571611,0.8625886231378618,0.8956929357371657
2022-04-27,153.263671875,156.41566043489684,152.09879906936447,152.61760570667977,88063200,-0.0014666408060172165,164.81985473632812,162.80561126708983,1,-0.0014666408060172165,0.8613235154643616,0.8943792759279522
2022-04-28,160.18434143066406,161.0457628626786,155.57379800357486,155.88704759214835,130216800,0.045155316135897294,164.128271484375,162.62647552490233,1,0.045155316135897294,0.9002168511004373,0.9347652548778738
2022-04-29,154.32086181640625,162.6903124384376,153.9293146853147,158.42238298865084,131747600,-0.036604574216736574,163.29818115234374,162.33476867675782,1,-0.036604574216736574,0.8672647965631745,0.9005485707304699
2022-05-02,154.62432861328125,154.8886162063275,150.03336604127583,153.40072515321864,123055300,0.0019664664472651694,162.4979461669922,162.1209811401367,1,0.0019664664472651694,0.8689702436865102,0.902319469278944
2022-05-03,156.1121826171875,157.31621889046943,153.01892515604405,154.8102670522691,88966500,0.009622379720253482,161.56996383666993,161.96788330078124,0,0.009622379720253482,0.8773318053368631,0.9110019298413237
2022-05-04,162.51412963867188,162.96440737050813,155.89687222909777,156.29821776928353,108256500,0.04100863183229575,161.12751159667968,162.00116638183593,0,0.0,0.9133099823366858,0.9110019298413237
2022-05-05,153.4594268798828,160.61505617925764,151.6778534074066,160.38991736716943,130525300,-0.05571640311473813,160.3904121398926,161.93655944824218,0,-0.0,0.8624236351921006,0.9110019298413237
2022-05-06,154.1848602294922,156.30235682996496,151.1458596477854,152.93984857664353,116124600,0.00472719965373769,159.6744125366211,161.83418914794922,0,0.0,0.8665004839017559,0.9110019298413237
2022-05-09,149.0675811767578,152.7633948486293,148.50880608897836,151.8810971374127,131577900,-0.03318924468406104,158.80288543701172,161.58816467285158,0,-0.0,0.8377419873226832,0.9110019298413237
2022-05-10,151.4693603515625,153.65548649022554,149.92045170349726,152.4594939260044,115366700,0.016112015475429065,158.26386260986328,161.38489044189453,0,0.0,0.8512396991868431,0.9110019298413237
2022-05-11,143.6170196533203,152.3908891933398,142.94059580220576,150.4792663261752,142689800,-0.05184111611758835,157.23874053955078,161.06215850830077,0,-0.0,0.807110483097397,0.9110019298413237
2022-05-12,139.75453186035156,143.3228989996902,136.06853101088905,139.96040581157675,182602000,-0.026894359751319707,155.88638763427736,160.59639556884767,0,-0.0,0.7854037634059141,0.9110019298413237
2022-05-13,144.21502685546875,145.1855500570958,140.2937427481442,141.744613679471,113990900,0.031916639380068945,155.00716400146484,160.2263024902344,0,0.0,0.8104712120902897,0.9110019298413237
2022-05-16,142.67588806152344,144.61693408926746,141.34265112461745,142.68570084334092,86643800,-0.010672527180456859,154.06174926757814,159.88533447265624,0,-0.0,0.8018214360502783,0.9110019298413237
2022-05-17,146.3031005859375,146.8226694807634,143.7934664467187,145.9305738468132,78336300,0.025422743630304057,153.18365631103515,159.6926760864258,0,0.0,0.8222059368562668,0.9110019298413237
2022-05-18,138.04879760742188,144.46008977155722,137.14688920750964,143.9601314929513,109742900,-0.05641919375226845,151.9011672973633,159.37134674072266,0,-0.0,0.7758177408005077,0.9110019298413237
2022-05-19,134.64707946777344,138.87226008655338,133.91183880440775,137.12729010884627,136095600,-0.02464141809711462,150.48823928833008,158.87410949707032,0,-0.0,0.7567004914822835,0.9110019298413237
2022-05-20,134.88233947753906,137.93113785871375,130.00034593006458,136.3528207232791,137426100,0.0017472344049016542,149.3136863708496,158.46830627441406,0,0.0,0.7580226246152073,0.9110019298413237
2022-05-23,140.29373168945312,140.44077384848245,134.94117272312687,135.07841705772444,117726300,0.0401193531553119,148.35635223388672,158.24492980957032,0,0.0,0.7884340019918612,0.9110019298413237
2022-05-24,137.59783935546875,139.17615657107172,134.62746828487894,138.03898075989613,104132700,-0.01921605692228545,147.5618049621582,158.04810028076173,0,-0.0,0.7732834093301203,0.9110019298413237
2022-05-25,137.75473022460938,138.99972729724945,135.61762236961698,135.7058476818173,92482700,0.0011402131739532972,146.78635787963867,157.76689666748047,0,0.0,0.774165117260638,0.9110019298413237
2022-05-26,140.95054626464844,141.49952360823445,134.44121569632296,134.68629593603174,90601500,0.023199319797064577,145.82466812133788,157.4615103149414,0,0.0,0.7921252213916995,0.9110019298413237
2022-05-27,146.69522094726562,146.73442720207444,142.40141055796454,142.5288570634857,90978500,0.040756668454700495,145.44338607788086,157.25085235595702,0,0.0,0.8244096064145672,0.9110019298413237
2022-05-31,145.91094970703125,147.69514080945274,143.9503080341332,146.1364342695409,103718400,-0.005346263055947209,145.00771713256836,156.95872772216796,0,-0.0,0.820002095792825,0.9110019298413237
2022-06-01,145.78353881835938,148.75391017683245,144.773794451972,146.95010821381516,74286600,-0.0008732099196646637,144.49128494262695,156.63664611816407,0,-0.0,0.819286061828633,0.9110019298413237
2022-06-02,148.2343292236328,148.2931460840145,143.96992734384497,144.9208398093746,72348100,0.016811160060581587,143.777294921875,156.29623321533202,0,0.0,0.8330592109494377,0.9110019298413237
2022-06-03,142.51905822753906,145.05808578629097,141.6171647882395,144.0091352358549,88570300,-0.03855565054348131,143.23027648925782,155.81430145263673,0,-0.0,0.8009400711300428,0.9110019298413237
2022-06-06,143.2640838623047,145.6462712304333,142.0484806619193,144.13656879270374,71598400,0.0052275509256884956,142.68423767089843,155.27170043945313,0,0.0,0.8051270261402997,0.9110019298413237
2022-06-07,145.78353881835938,146.06782531945106,141.26425852389363,141.50933876771822,67808200,0.01758608918670923,142.52003555297853,154.76676361083983,0,0.0,0.8192860618286331,0.9110019298413237
2022-06-08,145.04827880859375,146.9206802540853,144.55811838609154,145.6560729457736,53950200,-0.005043505019326822,142.19898147583007,154.22989288330078,0,-0.0,0.8151539884635358,0.9110019298413237
2022-06-09,139.8329620361328,145.03846322934638,139.7251261469218,144.1855888973648,69473000,-0.03595573015618536,142.0097785949707,153.52293518066406,0,-0.0,0.7858445316186027,0.9110019298413237
2022-06-10,134.43141174316406,137.9899664897166,134.36278209908923,137.51941663931075,91437900,-0.038628590958210474,141.74362258911134,152.7312432861328,0,-0.0,0.7554884646499612,0.9110019298413237
2022-06-13,129.28472900390625,132.53938671229503,128.85338540144875,130.25523715092532,122207100,-0.03828482251671006,140.9971076965332,151.8984844970703,0,-0.0,0.7265647228674157,0.9110019298413237
2022-06-14,130.1473846435547,131.25515193955982,128.8925752102517,130.51011351307002,84784300,0.006672525411894448,140.37068252563478,151.08885162353516,0,0.0,0.7314127444441346,0.9110019298413237
2022-06-15,132.7648468017578,134.63726323315953,129.5592083618082,131.64728162043858,91533000,0.020111523296236777,139.6937698364258,150.25071197509766,0,0.0,0.7461225688931873,0.9110019298413237
2022-06-16,127.50052642822266,129.78467578709342,126.50059498012912,129.48077871917013,108123900,-0.039651462720367125,139.1663562774658,149.37345901489257,0,-0.0,0.7165377176678945,0.9110019298413237
2022-06-17,128.97103881835938,130.46113104749855,127.25547692933145,127.51036998343507,134520300,0.011533382891282029,138.8825542449951,148.58885147094728,0,0.0,0.7248018215218037,0.9110019298413237
2022-06-21,133.19618225097656,134.36276639582726,130.6963761788774,130.7943992837295,81000500,0.03276040474922293,138.798246383667,147.88267807006835,0,0.0,0.748546622557832,0.9110019298413237
2022-06-22,132.68641662597656,135.04897821391006,131.2747523831488,132.1374244527046,73409200,-0.003827178950515764,138.41788063049316,147.20644393920898,0,-0.0,0.7456818006804989,0.9110019298413237
2022-06-23,135.54896545410156,135.8626603415122,132.9609190593017,134.12750324123766,72433800,0.021573789547682853,138.3154369354248,146.6724269104004,0,0.0,0.7617689829179172,0.9110019298413237
2022-06-24,138.87225341796875,139.117333627322,137.01944763359853,137.1468791706762,89116800,0.024517250668301793,138.37131309509277,146.16748275756837,0,0.0,0.780445464023453,0.9110019298413237
2022-06-27,138.87225341796875,140.66624234545563,138.19582964679236,139.89178050713437,70207900,0.0,138.26739845275878,145.60889602661132,0,0.0,0.780445464023453,0.9110019298413237
2022-06-28,134.73532104492188,140.59763645444562,134.61768731128618,139.33302894232776,67083400,-0.029789481132676654,137.6694034576416,145.0676124572754,0,-0.0,0.7571963985978433,0.9110019298413237
2022-06-29,136.4900665283203,137.90173093297278,133.98044756827542,134.75490940956817,66242400,0.01302364866012673,137.19835929870607,144.56573013305663,0,0.0,0.7670578584598948,0.9110019298413237
2022-06-30,134.0294952392578,135.6470189893978,131.13755113159218,134.54906419941244,98964500,-0.01802747519763248,136.61065711975098,143.96902084350586,0,-0.0,0.7532297419413599,0.9110019298413237
2022-07-01,136.19595336914062,136.3037892489926,132.99031531614665,133.36282702594735,71051600,0.016164040057119022,136.00873832702638,143.41896835327148,0,0.0,0.7654049776623135,0.9110019298413237
2022-07-05,138.7742156982422,138.82323473193733,134.2353254229341,135.05880629688934,73353800,0.018930535491855194,135.8214962005615,142.9363398742676,0,0.0,0.7798945037575926,0.9110019298413237
2022-07-06,140.10743713378906,141.28381901974345,138.30365057809186,138.56834136394644,74064300,0.00960712643079109,135.66366386413574,142.5710206604004,0,0.0,0.7873870488578709,0.9110019298413237
2022-07-07,143.46995544433594,143.66601661315485,140.46036340026106,140.4701612232241,66253700,0.023999570467740483,135.54798469543456,142.25161148071288,0,0.0,0.8062839998223216,0.9110019298413237
2022-07-08,144.14639282226562,144.64636610420064,142.1465445700594,142.40142264422443,64547800,0.004714836467570649,135.50289039611818,142.06476364135742,0,0.0,0.8100854970279026,0.9110019298413237
2022-07-11,142.01907348632812,143.7542455393016,140.95052737444695,142.8033331399919,63141600,-0.01475804766450528,135.61219596862793,141.83987167358399,0,-0.0,0.7981302166504404,0.9110019298413237
2022-07-12,142.98960876464844,145.52863633565593,142.19555121961218,142.89157069008422,77588800,0.006833837557838729,136.04010581970215,141.49597702026367,0,0.0,0.8035845089010321,0.9110019298413237
2022-07-13,142.62689208984375,143.56799177024092,139.3232005090592,140.17608985764943,71185600,-0.002536664572610259,136.70721397399902,141.26209762573242,0,-0.0,0.8015460845462044,0.9110019298413237
2022-07-14,145.54824829101562,146.01879814456234,140.4309718883509,141.244640047542,78140700,0.02048250619758063,137.47725715637208,141.08057601928712,0,0.0,0.8179637571905685,0.9110019298413237
2022-07-15,147.21478271484375,147.8912065060331,145.2835494113212,146.83245817528143,76259900,0.011450047962761944,138.19975395202636,140.90262802124025,0,0.0,0.8273294814422014,0.9110019298413237
2022-07-18,144.1758270263672,148.58727184385728,143.813098058474,147.77360356027648,81420900,-0.02064300630978777,139.03351898193358,140.53586196899414,0,-0.0,0.8102509137365166,0.9110019298413237
2022-07-19,148.02845764160156,148.25392726287154,144.01894870347078,145.0090674390563,82982400,0.02672175145234168,139.98638992309571,140.4272425842285,0,0.0,0.8319022372674165,0.9110019298413237
2022-07-20,150.02828979492188,150.6949157224323,147.41083503397257,148.1460756395822,64823400,0.013509781735091764,140.82799530029297,140.3441111755371,1,0.0,0.8431410549178339,0.9110019298413237
2022-07-21,152.29283142089844,152.50850317822432,148.9499341408544,151.4595528168205,65086600,0.015094097447035049,141.80831604003907,140.40861618041993,1,0.015094097447035049,0.8558675081623596,0.9247526817447856
2022-07-22,151.0576629638672,153.2045683993023,150.39105184778396,152.33208328648058,66675400,-0.008110483241444033,142.58375091552733,140.400382232666,1,-0.008110483241444033,0.8489260090805123,0.9172524906170141
2022-07-25,149.94007873535156,151.9889458272938,149.28326552705713,150.97921649648936,53623900,-0.007398394802274666,143.13714218139648,140.52684341430665,1,-0.007398394802274666,0.8426453193074153,0.9104662945580597
2022-07-26,148.6166534423828,150.07732200029463,147.83239373585778,149.2636538636445,55138700,-0.008826361197959876,143.62436218261718,140.70408584594728,1,-0.008826361197959876,0.8352078273574378,0.9024301901837222
2022-07-27,153.70449829101562,154.23387992265205,149.16562296270044,149.57735592146827,78620700,0.03423468858155476,144.57282104492188,140.8938752746582,1,0.03423468858155476,0.8638009072278966,0.9333246067112552
2022-07-28,154.25350952148438,154.53779601902812,151.37136349671525,153.89078059336344,81378700,0.003571861829503975,145.46099319458008,141.1254277038574,1,0.003571861829503975,0.8668862847167148,0.9366583132485039
2022-07-29,159.31195068359375,160.40992030893383,156.36119003723385,158.06695385906744,101786900,0.03279303775843645,146.72511596679686,141.38560470581055,1,0.03279303775843645,0.8953141193837008,0.9673741846816155
2022-08-01,158.3316192626953,160.3706884793457,157.72382510643268,157.84145882480365,67829400,-0.006153533471230044,147.8318992614746,141.791261138916,1,-0.006153533471230044,0.8898047739828083,0.9614214152569733
2022-08-02,156.8611602783203,159.21393969022574,156.48864846428177,156.94940053816907,59907000,-0.009287209915634698,148.73624649047852,142.23554275512694,1,-0.009287209915634698,0.8815409702628961,0.9524924927560953
2022-08-03,162.8607177734375,163.311657015849,157.58658648416494,157.67481177613547,82507500,0.038247565455158616,149.87391052246093,142.79511032104492,1,0.038247565455158616,0.9152577662244303,0.9889230117183312
2022-08-04,162.54701232910156,163.89986001020398,161.19416464799912,162.74307352499065,55474100,-0.0019262192174073212,150.82776336669923,143.2401759338379,1,-0.0019262192174073212,0.9134947791262475,0.987018129208623
2022-08-05,162.3212127685547,162.81205403488926,160.01425282506756,160.22041274781424,56697000,-0.0013891338715578128,151.73650436401368,143.7346434020996,1,-0.0013891338715578128,0.912225812587072,0.9856470288934976
2022-08-08,161.84999084472656,164.7361398246356,161.19226535966965,163.32251461167718,60276900,-0.0029030212120212395,152.7280502319336,144.21654861450196,1,-0.0029030212120212395,0.9095776017029784,0.9827856746610542
2022-08-09,161.8990936279297,162.78261696114208,160.25968547297944,161.0155852740051,63135500,0.000303384528765438,153.67352447509765,144.63551956176758,1,0.000303384528765438,0.9098535534750467,0.9830838366298387
2022-08-10,166.1399688720703,166.23812814464867,163.8428202002786,164.60853143111325,70170500,0.026194558283858305,154.84917831420898,145.02441452026366,1,0.026194558283858305,0.9336867654113244,1.008835283486358
2022-08-11,165.4036865234375,167.85789272456063,165.10917878344554,166.94492022851418,57149200,-0.004431699088614627,155.8419502258301,145.4142692565918,1,-0.004431699088614627,0.9295489466239996,1.0043644290799694
2022-08-12,168.9475860595703,169.01629605421468,166.29703098384923,166.70935086886797,68039400,0.021425759066323158,156.9285903930664,145.87755020141603,1,0.021425759066323158,0.9494652383947199,1.025883699352222
2022-08-15,170.017578125,170.2139116101504,168.2112860947607,168.3781703061028,54091700,0.006333278210038484,158.22067794799804,146.31321517944335,1,0.006333278210038484,0.9554784659002341,1.0323809062313631
2022-08-16,169.8605499267578,170.52810192661653,168.51564947224608,169.61512926108554,56377100,-0.0009235997828809239,159.31228256225586,146.86004501342774,1,-0.0009235997828809239,0.9545959861965813,1.0314273994505174
2022-08-17,171.35267639160156,172.92335934005538,169.4089493149704,169.60528281111644,79542000,0.008784420311173768,160.37850189208984,147.42181686401366,1,0.008784420311173768,0.9629815585666914,1.0404878912477518
2022-08-18,170.96002197265625,171.6962839363271,169.94889007422466,170.56735491708034,62290100,-0.0022914986051805197,161.31186141967774,147.9253465270996,1,-0.0022914986051805197,0.9607748876684213,1.0381036146962503
2022-08-19,168.3782196044922,170.55755638009072,168.17205964818893,169.86055507755876,70346300,-0.015101790104922852,162.177889251709,148.39194534301757,1,-0.015101790104922852,0.946265466976772,1.0224263917999459
2022-08-22,164.5005645751953,166.74861119438174,164.07843325743647,166.58172694573366,69026800,-0.023029433607299032,162.90591354370116,148.88529739379882,1,-0.023029433607299032,0.9244735092301507,0.9988804910916387
2022-08-23,164.166748046875,165.61964882368898,163.59737044179144,164.0195016745625,54147100,-0.0020292728428158435,163.68341827392578,149.48000411987306,1,-0.0020292728428158435,0.9225975002439673,0.9968534900378478
2022-08-24,164.46128845214844,165.03066617037743,163.2047358944321,164.25514348994625,53841500,0.0017941538635419807,164.22125778198242,150.1835353088379,1,0.0017941538635419807,0.9242527821135241,0.9986419985783845
2022-08-25,166.9154815673828,167.02346724627097,165.2662620854037,165.688378388784,51218200,0.01492261880186141,164.85435638427734,150.91889724731445,1,0.01492261880186141,0.9380450540575641,1.0135443524426988
2022-08-26,160.62290954589844,167.91681938586046,160.56401098389765,167.44561591056575,78961000,-0.03769915146513292,164.91990432739257,151.47605850219728,1,-0.03769915146513292,0.9026815514835292,0.9753345903833315
2022-08-29,158.4239501953125,159.91609703205498,156.89252766433086,158.19815240165843,73314000,-0.013690197474337085,164.92452087402344,152.09452697753906,1,-0.013690197474337085,0.8903236627872787,0.961982067237432
2022-08-30,155.9991912841797,159.58232691391927,154.83098655063566,159.1602105704912,77906200,-0.015305507204835256,164.8814224243164,152.63509002685547,1,-0.015305507204835256,0.8766968075518526,0.9472584437764071
2022-08-31,154.3401336669922,157.63858767600124,154.2615972644816,157.3735291899389,87991100,-0.010635039858413409,164.45539321899415,153.0579690551758,1,-0.010635039858413409,0.8673731020597949,0.9371843124706264
2022-09-01,155.0665740966797,155.51813965771387,151.83683028732437,153.77074600824523,74229900,0.004706750035962104,164.08137130737305,153.50557220458984,1,0.004706750035962104,0.8714556104391074,0.9415954047670506
2022-09-02,152.95596313476562,157.42262194968552,152.13135334781393,156.82379496598037,76957800,-0.013610998851358858,163.61310882568358,153.85371215820314,1,-0.013610998851358858,0.8595942291264105,0.9287793507943215
2022-09-06,151.6994171142578,154.21252227519972,150.87480729194033,153.60388383195894,73714800,-0.008215083575399462,163.10558013916017,154.1102554321289,1,-0.008215083575399462,0.852532590693206,0.9211493508044409
2022-09-07,153.10324096679688,153.80022729759784,150.79628062278962,151.9841232844313,87449600,0.009253983167791136,162.66578750610353,154.39487518310546,1,0.009253983167791136,0.8604219129374743,0.9296736513918069
2022-09-08,151.63072204589844,153.4959132532277,149.88331299426738,151.80741774838046,84923800,-0.009617816785588373,161.94032516479493,154.732783203125,1,-0.009617816785588373,0.8521465326205362,0.9207322205423315
2022-09-09,154.48739624023438,154.92916542303703,151.91539245059826,152.62220516793604,68028800,0.018839679425065592,161.39451065063477,155.0927297973633,1,0.018839679425065592,0.8682007001182883,0.9380785204136778
2022-09-12,160.43637084960938,161.2511691580026,156.38203213199495,156.6667134786447,104956000,0.03850783140991054,160.9689498901367,155.62086730957031,1,0.03850783140991054,0.9016332263084097,0.974201889927026
2022-09-13,151.02206420898438,157.59933535695706,150.56067213786505,156.97105902298662,122656600,-0.05867937918796373,160.01917419433593,155.91738952636717,1,-0.05867937918796373,0.8487259483333914,0.9170363278223672
2022-09-14,152.46510314941406,154.22232317214238,150.79624593389804,151.95462406702927,87965400,0.009555153069771283,159.14940185546874,156.19120727539064,1,0.009555153069771283,0.8568356546840038,0.9257987503052509
2022-09-15,149.57896423339844,152.39640331677907,148.6071081028978,151.81719923234522,90481100,-0.01892983283648353,158.0607162475586,156.38063781738282,1,-0.01892983283648353,0.8406158989724967,0.9082735347217472
2022-09-16,147.9395751953125,148.57767791761873,145.6522527794473,148.4402429431555,162278800,-0.010960024001288593,156.9096939086914,156.47003021240235,1,-0.010960024001288593,0.8314027285438933,0.8983188349814616
2022-09-19,151.6503143310547,151.7288507316376,146.36887246061372,146.57501740526791,81474200,0.02508280242689076,156.07329864501952,156.62010864257812,0,0.02508280242689076,0.8522566389211377,0.9208511888356563
2022-09-20,154.02597045898438,155.1843635395565,150.2759512881002,150.59008188296497,107689800,0.015665355778581525,155.549568939209,156.86024658203124,0,0.0,0.8656075423844954,0.9208511888356563
2022-09-21,150.90423583984375,155.83228620825895,150.78643873263653,154.45792171393398,101696800,-0.020267586107966862,154.8864433288574,157.01853912353516,0,-0.0,0.8480637669835122,0.9208511888356563
2022-09-22,149.9422149658203,151.64052177438083,148.14573389948876,149.58880860884872,86652500,-0.006375042215809201,154.160489654541,157.1648455810547,0,-0.0,0.842657324667294,0.9208511888356563
2022-09-23,147.67453002929688,148.69548848555903,145.83878806603744,148.42061851178616,96029900,-0.015123725743549699,153.1984420776367,157.2073712158203,0,-0.0,0.8299132063932325,0.9208511888356563
2022-09-26,148.00830078125,150.95334879982894,146.89899456754617,146.91863241520423,93339400,0.002260178189745332,152.5677116394043,157.22324157714843,0,0.0,0.8317889581217042,0.9208511888356563
2022-09-27,148.98013305664062,151.88591989139582,147.20329010150107,149.9421927062511,84442700,0.0065660660264383885,152.09552078247071,157.31932769775392,0,0.0,0.8372505393407936,0.9208511888356563
2022-09-28,147.0952911376953,147.88064007446383,142.18687900699845,144.9355927960457,146691400,-0.012651632672584068,151.65032577514648,157.30066436767578,0,-0.0,0.826657953062131,0.9208511888356563
2022-09-29,139.87013244628906,144.03247205665744,138.1031007730531,143.42383363893248,128138200,-0.04911889861003649,150.92682571411132,157.09750122070312,0,-0.0,0.7860534248804919,0.9208511888356563
2022-09-30,135.66854858398438,140.4788028880648,135.47221503631138,138.69213315187477,124925300,-0.03003917840657022,149.95692443847656,156.76501556396485,0,-0.0,0.7624410258134112,0.9208511888356563
2022-10-03,139.84068298339844,140.44933637961338,135.1678792129988,135.67835835777296,114311700,0.030752406825015566,149.3011604309082,156.54067596435547,0,0.0,0.7858879224193074,0.9208511888356563
2022-10-04,143.42381286621094,143.541609967603,141.61750576224773,142.37340544784647,87830100,0.025622943240615426,148.88738021850585,156.41035064697266,0,0.0,0.8060246840489425,0.9208511888356563
2022-10-05,143.71832275390625,144.6803824609242,140.39041942925496,141.43101553965928,79471000,0.002053423917617092,148.41813430786132,156.31238403320313,0,0.0,0.8076797944133584,0.9208511888356563
2022-10-06,142.76609802246094,144.83744897574383,142.55995305808347,143.13914221609966,68402200,-0.006625632091990408,147.97490310668945,156.09361602783204,0,-0.0,0.802328405247441,0.9208511888356563
2022-10-07,137.5238800048828,140.47875353363153,136.89560388548796,139.9289988222873,85925600,-0.03671892760390061,147.12672729492186,155.7590234375,0,-0.0,0.7728677666206072,0.9208511888356563
2022-10-10,137.84786987304688,139.29094450363405,136.03176603772727,137.84786987304688,74899000,0.0023558807979571217,145.99730224609374,155.32974182128908,0,0.0,0.7746885509513487,0.9208511888356563
2022-10-11,136.43421936035156,138.76081689569904,135.68814610919395,137.337365394685,77033700,-0.010255149491952498,145.2679100036621,154.89179382324218,0,-0.0,0.7667440040516386,0.9208511888356563
2022-10-12,135.8059539794922,137.78895683135124,135.6292583188671,136.58149154588781,70433700,-0.004604895925706121,144.43495254516603,154.4706896972656,0,-0.0,0.7632132277113216,0.9208511888356563
2022-10-13,140.3708038330078,140.9598044199806,131.90868942611982,132.5173428390662,113224000,0.033613031827786743,143.97454452514648,154.02089141845704,0,0.0,0.7888671382257701,0.9208511888356563
2022-10-14,135.84523010253906,141.87276009592642,135.65870802953629,141.66660017858484,88598000,-0.032240135461877095,143.3698272705078,153.48685577392578,0,-0.0,0.763433954827948,0.9208511888356563
2022-10-17,139.80140686035156,140.28242169324201,137.70060693296034,138.48595592005591,85250900,0.029122676996654828,142.77738189697266,153.03645965576172,0,0.0,0.785667195302681,0.9208511888356563
2022-10-18,141.1168670654297,144.0128276023933,138.03438444661543,142.82500010106065,99136600,0.009409491897260702,142.1319267272949,152.62179718017578,0,0.0,0.7930599244108252,0.9208511888356563
2022-10-19,141.22486877441406,142.29489928414645,138.90809708603376,139.09461918905455,61758300,0.0007653352234238131,141.64795837402343,152.20831268310548,0,0.0,0.7936668811052626,0.9208511888356563
2022-10-20,140.76345825195312,143.21766459219867,140.0370077826972,140.40024050696854,64522000,-0.003267204469476037,141.18902053833008,151.70078247070313,0,-0.0,0.7910738091240404,0.9208511888356563
2022-10-21,144.57237243652344,145.14175003074126,140.0369895251427,140.25296085326963,86548600,0.027058969933466015,141.0339126586914,151.28415618896486,0,0.0,0.8124794515402802,0.9208511888356563
2022-10-24,146.7124481201172,147.47815927955588,143.32564645655586,144.49385104011358,75981900,0.014802798401426065,140.96912002563477,150.83945343017578,0,0.0,0.8245064210667322,0.9208511888356563
2022-10-25,149.5495147705078,149.69677613929844,146.62410499116672,147.3407290522299,74732300,0.019337600092855345,140.99758911132812,150.43009216308593,0,0.0,0.840450396511312,0.9208511888356563
2022-10-26,146.61428833007812,149.20592954793565,145.32827166402765,148.19479776463467,88194300,-0.019627121123956592,140.97353897094726,149.96516693115234,0,-0.0,0.8239547747803072,0.9208511888356563
2022-10-27,142.14764404296875,146.31979510961392,141.48991849585923,145.35775035197634,109180200,-0.03046527277787181,141.08741455078126,149.3810662841797,0,-0.0,0.7988527678099953,0.9208511888356563
2022-10-28,152.88726806640625,154.6150242142885,145.11234293200243,145.48537216958695,164762400,0.07555259952244509,141.94835052490234,149.0196112060547,0,0.0,0.8592081710537406,0.9208511888356563
2022-10-31,150.53121948242188,151.41474288743174,149.13723186575905,150.35452378899333,97943200,-0.015410364864136605,142.4828773498535,148.6626712036133,0,-0.0,0.8459674596435549,0.9208511888356563
2022-11-01,147.89047241210938,152.60255171953904,146.3983256985316,152.2393339638939,80379300,-0.017542853099790867,142.70621032714843,148.33046936035157,0,-0.0,0.8311267767718248,0.9208511888356563
2022-11-02,142.3734588623047,149.38267363121568,142.34400957590813,146.2216537374626,93604600,-0.03730472598958956,142.63896713256835,147.89460357666016,0,-0.0,0.800121820101741,0.9208511888356563
2022-11-03,136.3361053466797,140.18429993575015,136.20848179558848,139.4578493069626,97918500,-0.04240504911427334,142.3174674987793,147.33209991455078,0,-0.0,0.7661926150229249,0.9208511888356563
2022-11-04,136.07058715820312,140.28898493787645,132.1373429796548,139.71866273149064,140814800,-0.0019475265763342353,142.24480285644532,146.7152020263672,0,-0.0,0.7647004345425767,0.9208511888356563
2022-11-07,136.60157775878906,136.8277351131925,133.40581664759068,134.82178704829124,83374600,0.0039023172580903154,142.18248825073243,146.234775390625,0,0.0,0.7676845382455614,0.9208511888356563
2022-11-08,137.17190551757812,139.069688836373,135.19545550623369,138.06672226567503,89908500,0.0041751183855003315,142.21937255859376,145.8097344970703,0,0.0,0.7708897120754548,0.9208511888356563
2022-11-09,132.61915588378906,136.23774833279379,132.3438299914245,136.18857977969958,74917800,-0.03319010271535261,142.0600326538086,145.3421337890625,0,-0.0,0.7453038033494618,0.9208511888356563
2022-11-10,144.41888427734375,144.41888427734375,137.17188688278108,138.88285345399055,118854000,0.08897454002719263,142.2624366760254,145.14370880126953,0,0.0,0.8116168664329974,0.9208511888356563
2022-11-11,147.20167541503906,147.5064994693465,141.9606252113591,143.3864383750097,93979700,0.019268886833048837,142.83025894165038,144.98641082763672,0,0.0,0.8272558199840885,0.9208511888356563
2022-11-14,145.8053436279297,147.77196548965426,144.9695233350431,146.4838305708861,73374100,-0.009485841673828599,143.1304557800293,144.8433984375,0,-0.0,0.8194086022519662,0.9208511888356563
